filename	scannr	ion_injection_time	tmt_1	tmt_2	tmt_3	tmt_4	tmt_5	tmt_6	tmt_7	tmt_8	tmt_9	tmt_10	tmt_11	tmt_12	tmt_13	tmt_14	tmt_15	tmt_16
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=16829	0.43351197	8241054.0	11787851.0	4206544.5	9893112.0	5990688.5	10280525.0	5309990.0	2282092.2	9727544.0	2779517.2	11501220.0	5799005.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=17109	22.0	293140.3	194626.4	142491.61	175084.55	200592.14	136288.12	214987.92	87992.22	234005.38	121539.586	227862.67	238493.56	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=18048	21.042957	466941.62	749920.0	171411.52	215327.84	247529.05	136076.05	288962.25	113409.305	703286.56	158979.27	344858.75	559047.4	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=18989	22.0	782262.3	208285.81	205042.88	110672.51	558431.2	122598.35	327422.03	141233.17	386509.84	131085.3	211336.22	58005.242	10901.977	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=21167	22.0	158135.42	926933.06	47919.324	2902247.0	69262.33	2362911.2	58739.176	150268.39	986274.25	44842.43	788445.56	34383.66	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=21312	10.58048	1730861.9	1109348.9	951542.1	1215911.5	1182318.2	966257.8	1274456.4	690655.44	919235.06	665088.6	914512.1	822402.9	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=21503	22.0	1378502.6	599728.2	528478.75	516560.9	428202.94	256875.17	563442.94	157967.34	470936.25	280019.7	592773.75	1181758.4	0.0	28645.074	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=22089	22.0	129240.42	523925.7	31196.154	784354.4	39962.41	616404.4	51272.934	47841.316	576501.4	26847.895	332511.94	35255.22	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=22403	22.0	390910.75	161625.45	200536.38	282420.56	202676.53	186848.8	281259.8	124867.94	153735.52	125570.75	172692.53	278152.97	12803.736	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=23214	11.18615	1034751.5	515581.25	626731.1	758079.25	597388.44	442029.34	841452.06	345332.22	417701.47	376002.72	522923.94	684656.0	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=23907	22.0	170066.47	106214.36	89156.055	105583.62	75811.445	76529.27	94516.43	44532.754	68949.66	49997.36	54895.18	97016.82	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=26110	22.0	646382.4	475574.66	340990.47	523210.53	482030.88	461750.84	459191.6	326539.75	339510.12	276167.9	383366.4	345203.22	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=26202	22.0	762392.7	442861.6	344886.0	532352.1	502609.22	470331.7	510216.47	367100.8	353047.34	361376.72	449357.78	361757.34	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=28202	22.0	522587.3	223980.86	267901.44	336907.25	335093.56	232017.03	425306.12	183820.56	247804.03	173818.34	250938.92	276234.1	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=28408	5.9022813	696247.75	2635617.8	722070.44	1964474.2	1170340.9	1623185.5	815841.8	219638.34	2774130.2	382541.38	2609561.8	565863.25	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=28613	22.0	273921.97	141649.9	110929.414	151572.02	169291.67	119061.96	174529.77	116838.65	195417.31	106484.98	156583.39	141169.14	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=28907	2.1367717	4632931.5	3836964.0	2446647.0	3424161.0	3620558.5	2460652.8	3725635.8	2420727.0	4432955.5	2383194.2	3416752.2	5137061.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=30312	22.0	160862.22	79226.164	71687.59	95865.47	99849.07	72769.4	103326.55	73491.62	88107.46	97377.66	120229.41	137959.34	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=32539	22.0	99223.37	42274.082	46559.594	66486.59	52168.76	39843.97	72097.98	37506.31	27856.227	32203.55	34557.508	46529.027	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34598	6.833277	1663423.8	836692.94	812686.06	982441.94	913477.9	645773.7	957323.0	399066.3	824802.2	502041.78	898113.0	1014747.1	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34698	22.0	48429.504	194179.45	51137.44	207709.9	204481.89	344986.34	77300.92	30523.096	207981.34	22252.346	227401.98	33589.895	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=35802	10.5530615	343693.72	299517.2	171582.98	311072.6	212055.47	257687.14	199862.81	133907.95	266911.2	147548.39	276644.75	177473.44	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37257	22.0	173392.03	257057.48	71773.64	394393.38	92160.1	316554.25	91220.22	71985.125	293030.56	53968.832	186475.27	93614.734	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37467	17.684479	264525.66	152489.27	116190.47	195275.31	195651.88	159805.42	218986.55	111409.055	155716.36	111759.24	147988.92	163271.31	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37597	22.0	154474.7	74835.64	82039.016	127036.2	94526.05	72896.93	102305.66	61304.773	88090.38	58744.074	89193.57	99652.42	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38497	5.8438797	2389912.8	1388279.4	1249488.9	1799386.4	1456875.0	1443572.2	1813850.0	1000393.3	1633080.4	945671.9	1596089.8	1149790.1	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38781	22.0	293783.12	262290.47	95409.96	455157.78	135544.86	359476.4	153297.31	76066.53	324257.8	80064.41	259535.25	174159.89	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39211	20.93865	830329.0	405535.3	374270.44	489657.9	385557.66	292255.06	480611.12	163149.11	285121.34	208617.81	306970.56	376073.66	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39482	22.0	250695.81	149303.78	114223.84	193160.94	165982.8	187039.84	181399.95	104401.875	132566.33	103435.62	167620.14	114452.67	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39858	22.0	425859.9	319873.2	219709.66	362958.97	243623.94	270403.25	333429.94	121219.266	326534.03	168192.05	340028.34	451084.16	14424.432	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39951	22.0	16263.778	59179.715	5613.7544	127038.016	4120.65	92562.46	10482.529	6177.357	89352.836	4559.7085	63731.65	9927.535	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40362	22.0	136153.53	135454.64	63969.008	138353.75	121645.06	203345.81	85256.266	71206.805	194779.27	84798.65	142796.95	75396.6	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40864	22.0	51317.17	29243.385	36072.83	32494.334	32604.816	40084.73	30359.734	24956.668	53468.984	22149.432	31396.61	28198.715	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41469	0.9317433	10338013.0	8922170.0	4369074.5	5017245.5	7341111.5	5220719.0	8099417.0	4499932.5	8449495.0	6226751.5	9338569.0	8297946.0	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41505	22.0	175768.8	146137.31	80848.66	104880.61	131398.77	111896.72	116510.24	74237.98	125843.625	99214.22	143628.22	117256.195	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41526	22.0	420674.22	325861.22	185324.19	248210.05	262890.03	196042.03	297923.56	210406.88	365858.97	248843.73	423932.78	374229.8	14087.67	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41614	22.0	83912.664	44093.484	48632.406	47386.273	56850.387	52707.773	49247.15	34929.26	51014.22	25061.309	49837.992	53109.406	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41633	4.997702	292680.75	503546.72	132559.06	681337.2	268361.72	645068.25	292166.6	139239.42	412581.1	134590.33	377062.34	126244.47	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41668	22.0	1500640.6	733115.9	649757.1	856650.9	984666.3	704418.1	1147397.4	450770.9	583622.0	495519.7	670597.25	403040.2	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41802	22.0	45905.383	46619.08	31105.812	53559.48	40401.152	40193.617	45983.254	30189.25	73444.23	23409.463	62192.695	48041.15	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42119	12.058988	664411.4	610967.8	311142.12	700951.06	606828.3	666623.44	565890.3	279160.25	825472.9	350185.06	889993.6	803364.2	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42208	12.993239	1811601.1	1080131.1	755564.25	1084481.4	852889.2	787248.2	1021306.6	924659.4	990604.75	866554.2	941691.3	1081046.6	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42784	22.0	43656.094	26678.963	19941.387	33356.07	27418.541	34682.64	23380.428	20981.94	44755.562	17179.059	27027.863	35156.246	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42813	22.0	395528.56	298717.53	191018.31	382735.16	229989.98	285646.06	260726.16	180588.03	356150.16	173753.3	336050.56	173658.69	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43185	4.3360443	790493.2	738424.3	397529.28	480986.53	636540.8	347387.0	627528.8	381191.84	881925.1	478845.06	623292.44	900871.25	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43249	22.0	178723.55	168544.72	89626.305	122370.18	128510.67	92601.59	130674.76	95376.19	217408.02	116343.875	140726.39	216999.52	7865.9595	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43441	22.0	427878.56	409128.6	268698.12	460606.75	295913.84	274782.56	326863.3	223179.45	499411.62	368291.16	605895.94	815428.06	0.0	16576.959	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43644	22.0	34435.773	27157.078	16260.0625	38445.83	30207.879	22094.621	28591.723	12532.807	24853.025	0.0	22907.967	16350.976	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44905	3.8422363	1426273.6	877251.5	698546.25	809063.5	883816.06	655324.25	828343.3	538492.9	898966.9	702402.2	934572.4	814884.9	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44907	20.008133	388471.2	246271.81	205516.52	247088.86	235060.11	185679.27	284538.47	163436.62	261531.88	163825.17	274502.56	242820.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44918	22.0	248190.53	160603.64	121911.586	173431.66	158695.22	121605.13	165053.2	102584.14	179441.83	120533.69	173884.16	154983.3	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45319	22.0	191498.23	191004.64	91710.87	217252.58	93668.23	156868.72	121664.25	43690.61	139782.05	62888.934	148152.12	133375.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45765	22.0	92956.09	171525.81	53860.86	631893.94	60358.688	423963.72	52338.77	49836.605	338448.6	34762.07	279803.44	48451.535	10699.95	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45964	22.0	68842.23	70812.79	48354.992	74172.13	78322.414	48635.113	84665.18	26437.82	63420.36	44069.902	54352.0	41739.617	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46036	16.105408	305701.6	225086.12	192260.86	239810.14	259526.6	194178.47	253223.88	115467.3	217041.7	141687.55	176607.1	140766.05	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46069	22.0	261650.03	135123.92	147864.38	196750.92	158061.14	167316.31	177030.83	104410.234	163615.0	103130.48	128682.02	129989.51	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46566	22.0	49917.72	39914.11	20640.88	61133.6	30244.39	32962.82	42281.598	18786.31	43967.04	20951.422	46929.81	44548.152	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46721	22.0	1002341.9	592746.06	450488.3	638446.9	650112.2	601372.25	727651.7	437112.0	485921.97	381628.94	481378.4	367993.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47414	13.966553	534851.25	445075.78	264679.47	428763.38	392885.72	384205.66	429649.3	148203.8	270766.5	158909.67	281502.84	221786.4	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47452	22.0	164559.11	107935.445	96092.26	134638.27	139152.06	105951.01	145606.22	72473.68	97795.055	70666.125	115292.58	81252.25	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48157	2.1651418	2045165.5	1259028.6	1136806.1	1400694.4	1172001.0	1492985.8	1755131.8	893477.0	1064338.1	709712.75	1420104.4	881546.8	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48198	22.0	408099.53	232765.6	169513.3	307729.6	240781.64	264025.6	289264.62	155108.78	221284.67	148694.22	204684.1	142314.73	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48246	22.0	143576.5	76302.96	81869.48	108535.15	109040.21	102089.56	135466.83	58937.51	84856.62	59650.4	98187.695	66770.445	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48259	22.0	31258.697	0.0	0.0	16537.361	0.0	0.0	17306.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48285	22.0	35977.133	21817.318	23260.74	20372.27	26223.283	14357.237	24068.918	15779.727	29575.92	14880.348	23957.13	22158.03	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48336	22.0	50660.098	31030.477	33134.0	26962.01	31957.334	24207.533	32595.479	19365.113	35005.613	22091.584	39337.594	25238.178	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48366	22.0	259567.45	158643.86	116307.26	169112.56	171959.9	144614.81	179717.39	98388.81	136586.7	97408.24	165906.42	107611.734	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48528	22.0	338576.5	241662.94	183546.05	255081.2	231044.33	190623.64	255469.2	138497.27	264309.72	180715.17	251867.6	365463.8	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48719	22.0	132412.14	76607.2	54267.61	84037.195	65099.867	50781.266	73417.71	57591.83	85324.04	55700.1	90049.28	66278.13	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48781	22.0	224477.86	131890.7	104170.61	122014.88	113678.82	88868.68	143836.08	62358.36	180919.11	80350.72	150545.84	259153.3	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48885	22.0	122961.305	109637.05	68041.64	87047.37	87048.914	69557.48	100137.28	63146.96	144795.14	63650.65	108653.516	149136.53	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48917	9.492042	782943.75	490263.9	408552.4	581695.1	565462.7	501098.22	627053.06	358112.06	378950.22	362984.84	458173.12	368016.6	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48948	22.0	836265.5	433600.6	152456.86	372253.06	210687.61	552988.1	202012.78	130339.71	487651.78	104167.74	370541.03	183640.34	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48962	22.0	104871.31	61789.633	41171.098	72754.0	65212.594	61297.594	69044.08	37130.055	63452.875	40695.33	61371.477	71680.18	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49042	22.0	7332.841	7477.2886	0.0	0.0	6718.1187	0.0	7628.778	10118.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49103	22.0	109864.61	389022.75	83689.66	639156.06	163784.94	567186.6	140628.84	65547.62	572314.25	38621.402	463939.9	87671.65	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49146	22.0	98701.36	62249.805	52489.004	89483.0	62104.98	69963.72	72165.05	35760.773	63490.23	39434.617	73065.59	53665.816	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49688	22.0	57327.137	47225.6	23189.494	49091.03	34394.76	32820.527	40447.816	20323.145	44397.78	21950.889	41213.49	32528.6	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50521	22.0	200036.27	81104.52	87010.35	118148.61	112056.945	74621.61	119069.48	62859.81	87423.49	77308.18	98160.75	119155.76	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50591	22.0	45872.48	123093.27	31422.049	150365.6	227565.52	215834.58	71310.92	29767.203	144943.38	26870.678	142701.56	34435.414	7513.7256	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50809	22.0	56490.723	57291.92	33388.63	51489.684	44003.74	36293.113	41876.633	22530.605	54533.96	30452.994	59126.688	90550.13	6947.198	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50833	22.0	64314.426	54857.7	35812.95	52145.727	46151.062	51712.633	53159.83	46650.59	99664.06	50025.2	82925.51	94247.125	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50970	4.1582212	4055695.8	2398328.0	1881530.4	2918452.5	3179789.0	2092489.1	3187043.5	1645293.6	2056684.8	1649107.5	2217716.2	1922868.5	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=51164	22.0	528898.9	470907.5	310122.56	594357.94	599992.2	568405.4	540367.4	355533.2	414570.88	313802.0	394656.62	405697.7	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=51521	22.0	66700.625	49091.59	41030.812	56450.59	36675.477	33197.316	53948.27	24719.342	48795.4	27946.8	35936.582	40333.613	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=51563	22.0	294390.1	197996.33	151338.23	171191.56	225288.84	148642.42	196585.52	121338.78	246313.78	135081.81	219413.47	181261.02	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=51793	22.0	47475.918	36265.59	24617.586	36085.883	37754.617	34121.66	36915.797	21072.068	31830.51	22538.088	29018.588	28361.78	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=51890	16.260925	1445050.1	893263.44	715699.4	930379.4	1143796.6	788785.5	1180403.0	526543.44	706959.7	548999.56	727855.94	691956.3	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52609	22.0	80106.055	47830.68	39781.53	53559.684	46737.203	39723.957	46599.56	30265.33	37784.844	27330.098	37670.273	41513.332	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52672	22.0	289754.12	150189.58	175079.8	160115.72	169936.16	106998.836	184654.33	82831.03	255277.48	106889.59	247355.05	195471.58	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52772	22.0	134953.52	75702.06	70629.97	81468.21	69637.49	64320.133	99153.78	48834.94	68544.18	53046.06	83244.26	80571.234	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52833	22.0	123976.836	86858.945	57486.895	124872.64	53757.414	100261.516	62308.617	53548.953	102305.375	49982.902	63697.254	37569.93	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52852	22.0	168462.56	73145.91	76502.95	102919.55	98895.35	85847.1	115649.96	60228.418	71492.8	72926.586	80849.305	91891.13	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52911	22.0	143176.69	126328.555	49882.918	144407.53	89677.78	122392.21	95515.875	54373.992	22584.219	52584.383	21821.957	69701.19	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=52986	22.0	375233.25	236801.5	155596.94	212908.55	212578.7	134870.23	219269.56	115033.195	264905.66	160027.47	180946.56	350895.2	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53033	22.0	76123.516	161754.89	25781.385	256038.08	38797.41	248610.6	44738.848	33100.46	176114.02	20835.053	127467.56	42200.375	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53308	22.0	152274.75	148607.38	74747.125	168632.47	117522.734	127153.33	128714.38	72202.08	131529.2	67460.81	150754.9	100270.016	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53440	22.0	324032.94	439873.38	119793.59	648199.5	125508.02	544978.8	119609.9	128084.44	503908.66	76232.4	251259.16	80087.89	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53637	22.0	69813.13	179210.17	27869.957	254037.17	34238.92	205229.11	41570.09	31972.936	122845.336	0.0	126893.625	60663.547	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53645	22.0	255587.22	411115.22	72326.35	966620.7	101913.586	655423.94	82525.84	41737.406	487505.22	32874.63	392118.0	62902.09	15291.588	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53720	22.0	248121.02	155623.02	110857.23	156924.84	151847.94	117166.82	149819.7	89387.51	158791.66	81444.28	131682.5	129023.53	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53809	0.48294035	8579178.0	2543598.5	852447.5	1993334.1	504571.28	1467774.9	642488.56	486303.16	1536705.1	0.0	765345.25	553582.56	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53811	2.645712	3939894.0	1036594.94	373080.4	1034978.3	259127.39	689289.3	329964.25	246316.81	749840.8	202311.27	633459.56	347022.6	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53813	21.03017	820634.44	974690.8	455877.03	593084.44	517705.12	471217.25	586615.5	247175.38	765649.2	354294.7	802694.25	695500.25	27275.355	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=53844	22.0	899555.56	482430.06	434636.78	566026.75	429183.8	316106.75	557304.8	323030.34	445762.56	358406.88	479302.2	392429.2	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=54008	22.0	652846.5	313504.34	370383.7	381043.44	367846.03	329357.84	385222.16	311343.38	408848.16	320785.7	167098.89	173857.17	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=54751	22.0	50483.766	27927.158	19079.057	33782.85	27884.209	23381.455	26305.346	17355.709	49921.227	23359.041	39655.96	35715.1	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=55278	21.895737	251629.03	198331.44	130466.76	207153.53	189087.0	159406.38	221516.88	120721.914	160324.55	132357.03	170409.58	231377.88	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=55538	22.0	1020976.9	594431.56	494021.47	656976.8	730346.6	554386.56	700968.7	574011.6	780607.5	509195.75	694818.25	432359.9	23470.785	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=55648	22.0	499434.78	223486.4	227882.6	239962.94	188286.0	120808.67	219745.95	207850.53	277687.7	231566.55	254770.97	343399.4	0.0	0.0	0.0	0.0
B10001SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=55803	3.318736	801698.44	307514.62	403267.84	470486.75	281120.88	0.0	382561.4	353781.47	440615.12	409692.75	443281.16	423108.75	0.0	0.0	0.0	0.0
