filename	scannr	ion_injection_time	tmt_1	tmt_2	tmt_3	tmt_4	tmt_5	tmt_6
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7296	100.0	11655.508	37772.027	38019.383	30612.998	37920.457	15432.538
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7318	100.0	1935.0896	23229.535	28050.707	18906.266	33214.457	14411.754
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7342	100.0	11529.312	21127.45	26717.332	20597.635	18888.883	12223.715
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7409	100.0	81135.63	69181.8	94807.67	76501.86	51228.58	37777.324
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7420	55.5	320350.8	262191.88	217480.78	154804.33	233294.05	100691.945
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7494	67.799	96760.75	196229.38	178782.12	125227.625	176620.95	220758.02
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=7848	100.0	15110.84	18481.139	44108.805	60302.637	54618.406	15546.316
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8054	66.879	127384.23	109209.66	138376.47	89452.88	64597.355	31156.94
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8192	100.0	16628.639	25875.291	28255.113	25871.24	27598.682	20014.51
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8216	100.0	15834.712	9036.687	12863.341	8258.643	12681.1875	5650.5396
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8266	100.0	78483.125	43914.73	54534.86	38394.004	31000.322	35108.17
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8331	56.446	194536.75	189426.73	186428.81	87150.91	119410.195	101763.75
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8334	46.851	184739.33	219794.0	286264.0	190644.19	330513.25	304696.25
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8445	81.956	177039.42	321954.12	426018.56	353214.22	632568.9	327282.1
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8467	100.0	47122.285	209951.89	88816.39	78427.53	823460.3	682382.6
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8572	54.323	168005.25	193582.64	179101.62	121945.41	130099.19	288156.12
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=8641	100.0	33210.19	22131.246	19662.049	11388.109	59693.625	45996.055
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9087	100.0	334351.3	101423.75	125575.93	80015.95	98958.3	38048.65
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9134	100.0	197175.56	113816.125	125885.03	96886.99	163341.55	58723.977
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9213	25.815	835580.25	819856.25	967011.25	758012.06	655357.2	350159.3
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9343	100.0	3786.1611	4029.614	5129.8486	3714.0125	3970.7297	1940.5857
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9395	100.0	103406.65	106206.984	134770.73	60344.164	89422.586	74046.39
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9402	100.0	17172.498	33989.836	46628.58	39727.05	202705.02	146295.31
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9465	100.0	11554.941	14691.085	19108.852	13659.324	13999.701	16960.59
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9487	70.937	195388.69	410932.22	328304.0	426239.2	228348.69	149132.89
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9516	100.0	11042.207	12146.459	20212.332	13186.089	15243.607	12861.518
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9554	64.16	509382.22	261191.56	237504.89	215294.78	702350.06	34069.375
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9698	52.928	466364.66	1111750.4	1049618.9	899678.2	446821.94	146498.06
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=9825	55.5	2359333.5	562771.4	801565.8	535512.0	459426.75	261506.66
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10027	100.0	87738.945	88897.08	85099.91	52422.855	57691.344	34894.21
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10193	100.0	20980.32	39519.07	48166.582	33577.453	36146.492	18081.31
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10303	55.5	165048.95	181879.84	205305.8	132125.97	133271.11	59705.402
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10306	100.0	17248.598	14882.987	23980.088	18914.533	21812.93	13598.557
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10311	100.0	36533.598	37140.21	38518.16	27546.453	26815.547	24451.98
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10319	81.098	71161.64	118225.87	95030.39	89593.88	75924.55	48266.383
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10405	100.0	116238.34	120914.69	92062.44	54827.23	43679.22	7645.754
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10513	63.673	239905.03	396339.03	208649.95	231150.27	115692.38	153646.5
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10751	100.0	51200.74	19195.756	19952.105	13437.92	19339.932	15911.74
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10846	100.0	130374.17	391442.06	275886.75	158151.89	147650.84	42588.367
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10886	100.0	130375.195	124974.64	130473.01	113943.61	64020.227	41678.73
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10933	100.0	68848.984	86526.48	88042.72	55904.39	75223.586	97167.28
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=10979	100.0	133301.39	116622.58	142126.81	153972.98	134935.75	82190.39
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11031	100.0	95765.375	42186.99	61067.656	35845.85	45344.125	32129.246
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11061	100.0	288654.84	155379.56	147832.22	151573.88	141693.92	47787.934
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11144	55.5	272097.97	248389.88	285820.75	190554.23	237105.78	221255.52
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11204	100.0	115542.18	121532.11	112738.08	78393.31	54200.2	31491.838
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11224	100.0	62507.0	54390.695	66609.02	39544.926	42119.586	20976.32
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11288	78.433	223043.16	211792.86	242637.67	165295.88	199716.81	115132.94
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11415	55.5	160028.88	209222.36	217736.62	149724.78	173634.44	98567.47
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11444	0.342	32471652.0	116301780.0	96740104.0	51070084.0	40753440.0	5746668.0
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11507	100.0	369868.16	225613.77	251456.64	148486.92	177337.27	265094.0
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11634	100.0	25711.346	25531.625	25830.785	19212.502	19275.223	19089.762
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11641	36.557	396056.22	673542.94	731001.1	478253.66	1358616.9	1286532.8
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11685	100.0	76907.8	409259.3	608891.5	500633.62	569113.5	594336.2
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11756	100.0	36619.523	169182.9	216109.6	155328.78	139604.34	36107.773
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=11799	73.182	151436.67	112295.69	125791.32	94220.35	101542.47	77797.41
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12016	118.846	44929.88	33613.68	40160.402	25175.365	24477.867	16272.2705
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12035	100.0	41467.85	32541.84	37544.29	25643.734	30826.584	13895.116
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12226	100.0	14794.324	203945.19	208388.31	193192.67	134047.58	70904.79
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12234	55.5	224983.88	384190.97	480937.6	380453.1	472370.44	546131.4
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12267	59.323	89114.92	143707.84	152749.19	131625.58	127163.6	70214.516
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12364	33.247	315006.12	744733.5	785868.7	452252.12	429936.53	182960.97
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12397	100.0	14202.365	13671.229	16197.183	14901.339	23562.656	17254.965
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12609	85.591	62414.176	42823.52	53442.0	34040.95	47909.55	347859.25
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12620	100.0	84758.625	64629.887	73597.32	47694.848	69687.38	66324.78
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12734	100.0	17308.895	20539.209	25197.809	16560.355	16815.834	25918.457
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12743	100.0	77947.22	106918.9	117278.234	69544.266	110447.57	95109.75
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12780	100.0	26870.898	23166.826	27788.164	23715.047	20650.25	29117.47
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12795	100.0	43210.66	40715.973	46371.953	22771.293	39171.49	26024.86
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12875	100.0	45164.137	75089.03	101418.71	79694.28	80049.25	47955.082
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12959	100.0	17870.516	18701.215	20791.154	16648.654	15469.989	10058.2295
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=12980	100.0	43279.117	38795.363	59841.426	44566.0	29924.09	14075.116
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13002	100.0	32039.012	215428.58	241765.61	206203.98	127546.28	42084.434
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13026	100.0	36176.902	43352.62	62532.582	44598.54	57758.207	38861.973
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13040	100.0	67725.75	76185.58	93360.125	55762.4	89164.78	53388.594
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13140	66.045	106076.65	264524.3	162955.12	191297.58	224479.17	160912.08
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13244	78.271	478994.7	217581.9	253454.17	149544.67	168281.62	90023.125
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13372	71.413	987004.0	488568.84	531380.4	283597.97	254782.03	131936.95
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13489	71.478	528004.1	348931.25	404672.94	223953.8	314860.94	224312.03
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13625	97.844	38382.742	56439.246	64902.746	43539.824	67888.96	39325.047
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13671	72.763	30721.92	28805.191	33935.95	29763.71	19206.443	11057.105
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13819	72.152	231976.14	229519.92	245740.02	196244.78	152984.61	65839.75
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=13969	57.845	1146095.9	174972.08	214046.84	124685.98	127228.65	75206.37
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14060	55.5	612572.5	304797.84	491742.53	238849.95	251578.64	220421.39
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14072	55.5	335000.25	158993.02	180833.98	137311.61	165794.2	150662.77
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14138	100.0	362787.03	159352.56	202997.25	150227.95	154390.12	188200.22
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14156	100.0	73373.625	37098.96	40129.418	26849.736	27124.875	18543.14
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14383	20.442	710807.0	523055.56	754977.0	630198.0	427982.78	154645.33
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14435	100.0	63634.215	38463.914	47348.258	24036.76	55261.168	115442.47
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14437	17.929	1222056.0	609249.75	669542.7	312848.88	646660.5	437656.75
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14506	100.0	43815.914	55241.348	84388.39	58584.16	94225.97	69180.164
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14606	55.5	915273.94	412369.4	478305.66	300036.8	252707.08	356687.12
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14755	79.883	22868.031	96204.484	115494.19	94745.234	98178.125	56216.69
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14792	100.0	23776.848	23336.781	26433.387	18348.82	15331.307	9894.266
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14895	3.178	201508.4	4256830.0	3049641.0	1051624.4	5228325.5	3597906.5
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=14999	100.0	17656.54	37081.02	44121.0	41524.137	38960.55	21994.598
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15080	100.0	135248.48	110245.516	90448.266	56948.2	95946.63	78986.63
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15083	87.547	209771.06	216989.11	239459.2	128697.25	137658.45	77025.695
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15148	100.0	108711.914	112529.89	126087.875	72094.0	92853.01	92694.0
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15155	100.0	214373.77	43846.625	54850.438	39350.13	37735.63	36603.8
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15194	29.15	424728.88	499197.5	568811.0	369901.56	386061.84	557442.9
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15206	100.0	422142.62	241590.64	258832.69	120254.66	97752.42	31773.363
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15245	100.0	37607.19	80735.61	92955.92	80498.74	100107.484	56984.562
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15266	100.0	20622.395	45594.004	153970.8	120413.875	169013.83	62668.355
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15268	100.0	14453.956	51099.03	58086.492	47672.734	46816.777	17974.355
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15401	81.406	75176.47	156333.89	226404.14	132471.22	166851.92	141505.89
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15432	100.0	0.0	4539.0684	5868.1143	5958.796	7415.703	1096.885
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15446	64.715	141808.47	220616.67	250818.11	172233.89	171093.25	139732.03
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15489	100.0	31688.543	27448.36	29588.514	29175.516	36132.973	38199.914
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15523	100.0	89078.71	105111.5	93044.2	91684.78	99080.59	93286.29
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15585	100.0	80211.44	42134.32	51522.523	38118.715	32436.885	39745.875
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15603	100.0	193501.66	230942.97	387696.53	220507.64	508957.5	44634.867
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15758	77.682	445972.84	352552.94	378404.66	213200.27	301307.66	54150.31
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15834	78.894	137716.25	104912.984	112273.47	82154.555	70050.125	31876.38
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15853	48.221	347036.0	349450.06	489306.3	335461.62	495441.16	796021.56
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15857	100.0	69338.86	100752.11	139156.64	129939.914	129756.445	100746.34
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15874	100.0	161517.66	268261.7	282013.1	190492.9	184789.83	79101.48
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15888	100.0	74428.35	79237.625	88341.81	64807.402	143051.23	82873.86
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=15904	100.0	88002.516	46283.715	58942.598	29739.5	31926.514	17803.186
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16029	100.0	109507.73	138598.86	174455.31	120060.35	184679.56	149458.64
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16104	100.0	136048.53	142604.81	138183.23	44363.715	41940.68	9301.932
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16226	55.5	582786.3	694853.4	804720.25	622684.4	765322.44	516190.12
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16310	47.323	555569.1	466646.5	498095.9	335815.25	272316.53	127909.17
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16327	43.713	340025.7	396418.44	687174.0	403325.44	608931.8	358547.12
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16391	30.58	266283.25	253040.47	270931.66	191639.45	281614.97	293493.25
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16415	55.5	285165.1	419698.88	516215.12	400784.94	578926.06	508506.2
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16469	55.5	771320.25	836036.94	895215.6	558174.5	581315.06	371307.0
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16650	100.0	35606.566	51181.41	47744.594	33238.117	31986.17	21794.943
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16851	100.0	19903.65	25179.48	35144.44	22324.309	28948.799	19745.578
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16954	100.0	5236.544	0.0	0.0	4475.7266	4755.933	4303.2656
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=16994	100.0	6470.259	7217.18	11548.218	9913.107	40443.73	85307.35
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17017	23.609	464081.03	176051.62	250102.02	79712.96	233481.31	1097582.8
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17036	100.0	55786.43	51944.438	55502.227	41811.05	49062.777	77008.21
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17612	100.0	247632.25	352324.94	323615.62	177083.6	217573.9	197751.73
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17689	100.0	50707.223	38868.535	41387.938	28019.547	30803.95	43979.984
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17703	100.0	20952.984	84440.58	160287.58	202375.47	58458.516	26060.822
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=17841	100.0	47800.945	48435.863	47981.14	37393.29	52159.06	32207.148
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18203	100.0	16860.09	20033.8	26513.426	19415.572	23314.77	26720.969
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18223	100.0	207315.7	350683.94	264465.28	92604.73	97910.11	37661.42
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18309	100.0	56237.582	80843.21	82377.69	66344.625	125196.3	53918.668
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18688	100.0	50794.367	53084.42	60533.438	52309.53	46216.332	53821.086
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18755	100.0	17391.508	25967.0	18285.424	11325.764	18309.723	24483.525
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18915	100.0	40774.758	27508.305	30868.797	19966.242	43515.7	80839.9
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=18949	100.0	52994.477	30146.246	28888.637	22050.906	24571.41	32361.5
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19007	100.0	29608.05	27086.71	31756.754	28026.398	31511.758	308649.97
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19016	100.0	36490.19	39627.36	54130.395	37795.25	52993.22	182453.98
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19286	100.0	91436.34	165067.0	181390.53	103355.82	98170.71	246729.36
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19347	100.0	35831.8	47018.81	54218.066	39232.47	53343.598	80765.516
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19727	100.0	1520.1658	6912.542	8823.36	6470.6973	9456.591	7065.8813
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=19940	100.0	60625.445	40268.18	42600.2	27009.625	50087.87	40249.598
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20087	100.0	17518.926	46845.72	78233.125	89734.484	94200.83	53746.02
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20164	100.0	0.0	9286.61	6979.8784	8804.512	9594.942	4995.3325
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20234	100.0	5570.5327	4696.551	3946.2576	4259.2324	6929.9214	2030.5562
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20416	100.0	10209.369	20713.635	59013.5	23392.854	5448.6807	6078.9873
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20437	100.0	95527.195	107072.28	123091.625	76595.15	110961.37	104854.695
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20495	100.0	14661.006	24924.92	24887.55	18748.947	41621.953	57681.953
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20600	100.0	70460.59	31023.174	36407.07	21198.617	23465.352	7204.7764
MSK_CD4_TMT_TP_Set1_bRPLC_F05.mzML	controllerType=0 controllerNumber=1 scan=20760	100.0	9087.018	4142.2017	8060.7026	7168.142	3883.5422	4817.542
